,File Name,Modality,Vocal Channel,Emotion,Intensity,Statement,Repetition,Actor,Gender,File Path,Audio,Sampling Rate
223,01-01-07-01-02-01-04.mp4,full-AV,speech,disgust,normal,Statement 02,Repetition 01,4,female,Video_Speech_Actor_01/Actor_04/01-01-07-01-02-01-04.mp4,"[ 0.          0.          0.         ... -0.00134277 -0.00082397
 -0.00036621]",44100
224,01-01-07-01-02-02-04.mp4,full-AV,speech,disgust,normal,Statement 02,Repetition 02,4,female,Video_Speech_Actor_01/Actor_04/01-01-07-01-02-02-04.mp4,"[ 0.          0.          0.         ... -0.00753784 -0.00689697
 -0.00622559]",44100
225,01-01-07-02-01-01-04.mp4,full-AV,speech,disgust,strong,Statement 01,Repetition 01,4,female,Video_Speech_Actor_01/Actor_04/01-01-07-02-01-01-04.mp4,"[ 0.00921631  0.00845337  0.00918579 ... -0.00073242 -0.00143433
 -0.00274658]",44100
226,01-01-07-02-01-02-04.mp4,full-AV,speech,disgust,strong,Statement 01,Repetition 02,4,female,Video_Speech_Actor_01/Actor_04/01-01-07-02-01-02-04.mp4,"[-0.00094604  0.00247192  0.0005188  ... -0.0065918  -0.00506592
 -0.00323486]",44100
227,01-01-07-02-02-01-04.mp4,full-AV,speech,disgust,strong,Statement 02,Repetition 01,4,female,Video_Speech_Actor_01/Actor_04/01-01-07-02-02-01-04.mp4,"[ 1.52587891e-04 -1.58691406e-03 -2.16674805e-03 ...  5.18798828e-04
  2.74658203e-04  6.10351562e-05]",44100
228,01-01-07-02-02-02-04.mp4,full-AV,speech,disgust,strong,Statement 02,Repetition 02,4,female,Video_Speech_Actor_01/Actor_04/01-01-07-02-02-02-04.mp4,[0.         0.         0.         ... 0.00048828 0.00112915 0.00152588],44100
229,01-01-08-01-01-01-04.mp4,full-AV,speech,surprised,normal,Statement 01,Repetition 01,4,female,Video_Speech_Actor_01/Actor_04/01-01-08-01-01-01-04.mp4,"[ 0.00000000e+00  0.00000000e+00 -3.05175781e-05 ...  2.74658203e-04
  6.10351562e-04  8.54492188e-04]",44100
230,01-01-08-01-01-02-04.mp4,full-AV,speech,surprised,normal,Statement 01,Repetition 02,4,female,Video_Speech_Actor_01/Actor_04/01-01-08-01-01-02-04.mp4,"[ 6.10351562e-05  6.10351562e-05  3.05175781e-05 ... -3.99780273e-03
 -4.24194336e-03 -4.39453125e-03]",44100
231,01-01-08-01-02-01-04.mp4,full-AV,speech,surprised,normal,Statement 02,Repetition 01,4,female,Video_Speech_Actor_01/Actor_04/01-01-08-01-02-01-04.mp4,"[ 3.05175781e-05  3.05175781e-05 -3.05175781e-05 ...  9.64355469e-03
  9.76562500e-03  1.01013184e-02]",44100
232,01-01-08-01-02-02-04.mp4,full-AV,speech,surprised,normal,Statement 02,Repetition 02,4,female,Video_Speech_Actor_01/Actor_04/01-01-08-01-02-02-04.mp4,"[-3.05175781e-05 -6.10351562e-05 -1.22070312e-04 ... -1.86157227e-03
 -1.52587891e-03 -1.46484375e-03]",44100
233,01-01-08-02-01-01-04.mp4,full-AV,speech,surprised,strong,Statement 01,Repetition 01,4,female,Video_Speech_Actor_01/Actor_04/01-01-08-02-01-01-04.mp4,"[-1.22070312e-04 -9.15527344e-05 -9.15527344e-05 ... -1.73950195e-03
 -1.61743164e-03 -1.19018555e-03]",44100
234,01-01-08-02-01-02-04.mp4,full-AV,speech,surprised,strong,Statement 01,Repetition 02,4,female,Video_Speech_Actor_01/Actor_04/01-01-08-02-01-02-04.mp4,"[ 0.00561523  0.01705933 -0.00323486 ...  0.00741577  0.00708008
  0.00720215]",44100
235,01-01-08-02-02-01-04.mp4,full-AV,speech,surprised,strong,Statement 02,Repetition 01,4,female,Video_Speech_Actor_01/Actor_04/01-01-08-02-02-01-04.mp4,"[ 6.10351562e-05 -3.05175781e-05 -6.10351562e-05 ...  2.16674805e-03
  2.13623047e-04 -1.98364258e-03]",44100
236,01-01-03-01-02-01-04.mp4,full-AV,speech,happy,normal,Statement 02,Repetition 01,4,female,Video_Speech_Actor_01/Actor_04/01-01-03-01-02-01-04.mp4,"[0.00000000e+00 0.00000000e+00 6.10351562e-05 ... 3.66210938e-04
 6.10351562e-04 7.93457031e-04]",44100
237,01-01-05-01-01-02-04.mp4,full-AV,speech,angry,normal,Statement 01,Repetition 02,4,female,Video_Speech_Actor_01/Actor_04/01-01-05-01-01-02-04.mp4,"[ 9.67407227e-03  5.52368164e-03  5.37109375e-03 ... -3.05175781e-05
  1.52587891e-04  2.74658203e-04]",44100
238,01-01-07-01-01-01-04.mp4,full-AV,speech,disgust,normal,Statement 01,Repetition 01,4,female,Video_Speech_Actor_01/Actor_04/01-01-07-01-01-01-04.mp4,[0.00152588 0.00375366 0.00280762 ... 0.00054932 0.00042725 0.00027466],44100
239,01-01-08-02-02-02-04.mp4,full-AV,speech,surprised,strong,Statement 02,Repetition 02,4,female,Video_Speech_Actor_01/Actor_04/01-01-08-02-02-02-04.mp4,"[ 0.00045776  0.00045776  0.00039673 ... -0.00912476 -0.00772095
 -0.00619507]",44100
240,01-01-01-01-01-01-05.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-01-01-01-01-05.mp4,"[ 0.00033569  0.         -0.00015259 ... -0.00079346 -0.00091553
 -0.00094604]",44100
241,01-01-01-01-01-02-05.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-01-01-01-02-05.mp4,"[2.74658203e-04 4.57763672e-04 2.74658203e-04 ... 1.52587891e-04
 1.22070312e-04 9.15527344e-05]",44100
242,01-01-01-01-02-01-05.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-01-01-02-01-05.mp4,"[ 0.00024414  0.00021362  0.00018311 ... -0.00033569 -0.00030518
 -0.00024414]",44100
243,01-01-01-01-02-02-05.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-01-01-02-02-05.mp4,"[-0.00021362 -0.00021362 -0.00027466 ...  0.0012207   0.0012207
  0.0012207 ]",44100
244,01-01-02-01-01-01-05.mp4,full-AV,speech,calm,normal,Statement 01,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-02-01-01-01-05.mp4,"[-1.22070312e-04  2.74658203e-04  4.57763672e-04 ...  3.05175781e-05
  0.00000000e+00  0.00000000e+00]",44100
245,01-01-02-01-01-02-05.mp4,full-AV,speech,calm,normal,Statement 01,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-02-01-01-02-05.mp4,[0.         0.         0.         ... 0.00021362 0.00021362 0.00021362],44100
246,01-01-02-01-02-01-05.mp4,full-AV,speech,calm,normal,Statement 02,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-02-01-02-01-05.mp4,"[-0.00015259 -0.00015259 -0.00012207 ...  0.00039673  0.00036621
  0.00030518]",44100
247,01-01-02-01-02-02-05.mp4,full-AV,speech,calm,normal,Statement 02,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-02-01-02-02-05.mp4,"[-1.83105469e-04 -1.52587891e-04 -9.15527344e-05 ...  5.79833984e-04
  6.10351562e-04  6.10351562e-04]",44100
248,01-01-02-02-01-01-05.mp4,full-AV,speech,calm,strong,Statement 01,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-02-02-01-01-05.mp4,[0.00079346 0.00091553 0.00079346 ... 0.00054932 0.00054932 0.0005188 ],44100
249,01-01-02-02-01-02-05.mp4,full-AV,speech,calm,strong,Statement 01,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-02-02-01-02-05.mp4,"[-0.00021362 -0.00042725 -0.00039673 ...  0.00048828  0.00042725
  0.00036621]",44100
250,01-01-02-02-02-01-05.mp4,full-AV,speech,calm,strong,Statement 02,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-02-02-02-01-05.mp4,"[-1.22070312e-04 -9.15527344e-05 -6.10351562e-05 ... -5.49316406e-04
 -5.18798828e-04 -5.18798828e-04]",44100
251,01-01-02-02-02-02-05.mp4,full-AV,speech,calm,strong,Statement 02,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-02-02-02-02-05.mp4,"[1.22070312e-04 1.22070312e-04 9.15527344e-05 ... 3.05175781e-04
 3.05175781e-04 3.05175781e-04]",44100
252,01-01-03-01-01-01-05.mp4,full-AV,speech,happy,normal,Statement 01,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-03-01-01-01-05.mp4,"[-0.00039673 -0.00039673 -0.00042725 ...  0.00039673  0.00048828
  0.00061035]",44100
253,01-01-03-01-01-02-05.mp4,full-AV,speech,happy,normal,Statement 01,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-03-01-01-02-05.mp4,"[-0.0012207  -0.0020752  -0.00167847 ...  0.00247192  0.00247192
  0.00247192]",44100
254,01-01-03-01-02-02-05.mp4,full-AV,speech,happy,normal,Statement 02,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-03-01-02-02-05.mp4,"[-0.00024414 -0.00027466 -0.00042725 ... -0.00079346 -0.0007019
 -0.0005188 ]",44100
255,01-01-03-02-01-01-05.mp4,full-AV,speech,happy,strong,Statement 01,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-03-02-01-01-05.mp4,"[-0.00268555 -0.00244141 -0.0039978  ...  0.00177002  0.00183105
  0.00186157]",44100
256,01-01-03-02-01-02-05.mp4,full-AV,speech,happy,strong,Statement 01,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-03-02-01-02-05.mp4,"[ 9.15527344e-05  6.10351562e-05  3.05175781e-05 ... -1.61743164e-03
 -1.64794922e-03 -1.43432617e-03]",44100
257,01-01-03-02-02-01-05.mp4,full-AV,speech,happy,strong,Statement 02,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-03-02-02-01-05.mp4,"[-0.00170898 -0.00152588 -0.00125122 ...  0.00973511  0.00866699
  0.00753784]",44100
258,01-01-03-02-02-02-05.mp4,full-AV,speech,happy,strong,Statement 02,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-03-02-02-02-05.mp4,[0.00048828 0.00054932 0.00057983 ... 0.00057983 0.0007019  0.00082397],44100
259,01-01-04-01-01-01-05.mp4,full-AV,speech,sad,normal,Statement 01,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-04-01-01-01-05.mp4,"[-2.74658203e-04 -1.22070312e-04  6.10351562e-05 ... -4.27246094e-04
 -3.96728516e-04 -3.66210938e-04]",44100
260,01-01-04-01-01-02-05.mp4,full-AV,speech,sad,normal,Statement 01,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-04-01-01-02-05.mp4,"[ 3.05175781e-05  0.00000000e+00 -3.05175781e-05 ... -7.32421875e-04
 -7.01904297e-04 -7.32421875e-04]",44100
261,01-01-04-01-02-01-05.mp4,full-AV,speech,sad,normal,Statement 02,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-04-01-02-01-05.mp4,"[9.15527344e-05 9.15527344e-05 9.15527344e-05 ... 1.83105469e-04
 1.52587891e-04 1.52587891e-04]",44100
262,01-01-04-01-02-02-05.mp4,full-AV,speech,sad,normal,Statement 02,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-04-01-02-02-05.mp4,"[1.22070312e-04 1.52587891e-04 1.52587891e-04 ... 2.13623047e-04
 1.22070312e-04 6.10351562e-05]",44100
263,01-01-04-02-01-01-05.mp4,full-AV,speech,sad,strong,Statement 01,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-04-02-01-01-05.mp4,"[ 0.0012207   0.00033569 -0.00064087 ...  0.00012207  0.00012207
  0.00012207]",44100
264,01-01-04-02-01-02-05.mp4,full-AV,speech,sad,strong,Statement 01,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-04-02-01-02-05.mp4,"[ 3.05175781e-05 -1.52587891e-04  1.22070312e-04 ...  3.05175781e-04
  3.05175781e-04  3.05175781e-04]",44100
265,01-01-04-02-02-01-05.mp4,full-AV,speech,sad,strong,Statement 02,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-04-02-02-01-05.mp4,"[-9.15527344e-05  3.05175781e-05  6.10351562e-05 ... -3.05175781e-04
 -3.66210938e-04 -3.66210938e-04]",44100
266,01-01-04-02-02-02-05.mp4,full-AV,speech,sad,strong,Statement 02,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-04-02-02-02-05.mp4,[0.00018311 0.00018311 0.00015259 ... 0.0015564  0.00161743 0.00164795],44100
267,01-01-05-01-01-01-05.mp4,full-AV,speech,angry,normal,Statement 01,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-05-01-01-01-05.mp4,"[ 7.17163086e-03  7.20214844e-03  7.75146484e-03 ... -6.10351562e-05
  1.12915039e-03  2.13623047e-03]",44100
268,01-01-05-01-02-01-05.mp4,full-AV,speech,angry,normal,Statement 02,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-05-01-02-01-05.mp4,"[ 1.52587891e-04  3.05175781e-05  1.22070312e-03 ... -2.31933594e-03
 -2.41088867e-03 -2.47192383e-03]",44100
269,01-01-05-01-02-02-05.mp4,full-AV,speech,angry,normal,Statement 02,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-05-01-02-02-05.mp4,"[-3.35693359e-04 -3.66210938e-04 -3.35693359e-04 ... -6.10351562e-05
 -3.05175781e-05  2.74658203e-04]",44100
270,01-01-05-02-01-01-05.mp4,full-AV,speech,angry,strong,Statement 01,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-05-02-01-01-05.mp4,"[ 2.83813477e-03 -6.10351562e-05  7.04956055e-03 ...  1.55639648e-03
 -2.53295898e-03 -5.49316406e-03]",44100
271,01-01-05-02-01-02-05.mp4,full-AV,speech,angry,strong,Statement 01,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-05-02-01-02-05.mp4,"[ 0.03527832  0.01049805 -0.00927734 ... -0.02514648 -0.0249939
 -0.02392578]",44100
272,01-01-05-02-02-01-05.mp4,full-AV,speech,angry,strong,Statement 02,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-05-02-02-01-05.mp4,"[ 0.00268555  0.00268555  0.00271606 ... -0.012146   -0.01263428
 -0.0135498 ]",44100
273,01-01-05-02-02-02-05.mp4,full-AV,speech,angry,strong,Statement 02,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-05-02-02-02-05.mp4,"[ 0.00262451  0.00256348  0.00253296 ... -0.0506897  -0.05032349
 -0.04632568]",44100
274,01-01-06-01-01-01-05.mp4,full-AV,speech,fearful,normal,Statement 01,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-06-01-01-01-05.mp4,"[-0.00094604 -0.00027466  0.00024414 ...  0.0032959   0.00311279
  0.00311279]",44100
275,01-01-06-01-01-02-05.mp4,full-AV,speech,fearful,normal,Statement 01,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-06-01-01-02-05.mp4,"[-0.00161743  0.00018311  0.00088501 ... -0.00048828 -0.00012207
  0.00012207]",44100
276,01-01-06-01-02-01-05.mp4,full-AV,speech,fearful,normal,Statement 02,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-06-01-02-01-05.mp4,[0.00030518 0.00036621 0.00045776 ... 0.00036621 0.00033569 0.00024414],44100
277,01-01-06-01-02-02-05.mp4,full-AV,speech,fearful,normal,Statement 02,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-06-01-02-02-05.mp4,[0.00137329 0.00137329 0.00137329 ... 0.00085449 0.00088501 0.00082397],44100
278,01-01-06-02-01-01-05.mp4,full-AV,speech,fearful,strong,Statement 01,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-06-02-01-01-05.mp4,"[ 0.00021362  0.00018311  0.00015259 ... -0.00546265 -0.00479126
 -0.00402832]",44100
279,01-01-06-02-01-02-05.mp4,full-AV,speech,fearful,strong,Statement 01,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-06-02-01-02-05.mp4,"[ 0.00045776  0.00045776  0.00036621 ... -0.00512695 -0.00567627
 -0.00582886]",44100
280,01-01-06-02-02-01-05.mp4,full-AV,speech,fearful,strong,Statement 02,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-06-02-02-01-05.mp4,"[-9.15527344e-05 -6.10351562e-05 -3.05175781e-05 ... -1.61132812e-02
 -1.71203613e-02 -1.76391602e-02]",44100
281,01-01-06-02-02-02-05.mp4,full-AV,speech,fearful,strong,Statement 02,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-06-02-02-02-05.mp4,[0.00372314 0.0043335  0.00448608 ... 0.00073242 0.00195312 0.00317383],44100
282,01-01-07-01-01-02-05.mp4,full-AV,speech,disgust,normal,Statement 01,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-07-01-01-02-05.mp4,"[ 9.15527344e-05  0.00000000e+00 -3.05175781e-05 ... -2.04467773e-03
 -2.13623047e-03 -2.16674805e-03]",44100
283,01-01-07-01-02-01-05.mp4,full-AV,speech,disgust,normal,Statement 02,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-07-01-02-01-05.mp4,"[ 0.          0.          0.         ... -0.00064087 -0.00045776
 -0.00030518]",44100
284,01-01-07-01-02-02-05.mp4,full-AV,speech,disgust,normal,Statement 02,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-07-01-02-02-05.mp4,"[ 0.00015259  0.00012207  0.00012207 ... -0.00057983 -0.00036621
 -0.00024414]",44100
285,01-01-07-02-01-01-05.mp4,full-AV,speech,disgust,strong,Statement 01,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-07-02-01-01-05.mp4,"[ 0.00131226  0.00369263  0.00534058 ... -0.0007019  -0.00064087
 -0.0007019 ]",44100
286,01-01-07-02-01-02-05.mp4,full-AV,speech,disgust,strong,Statement 01,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-07-02-01-02-05.mp4,"[ 0.          0.          0.         ... -0.00253296 -0.0027771
 -0.00302124]",44100
287,01-01-07-02-02-01-05.mp4,full-AV,speech,disgust,strong,Statement 02,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-07-02-02-01-05.mp4,"[3.05175781e-05 3.05175781e-05 3.05175781e-05 ... 3.35693359e-04
 5.18798828e-04 7.32421875e-04]",44100
288,01-01-07-02-02-02-05.mp4,full-AV,speech,disgust,strong,Statement 02,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-07-02-02-02-05.mp4,[0.00094604 0.00097656 0.00097656 ... 0.00030518 0.00027466 0.00021362],44100
289,01-01-08-01-01-01-05.mp4,full-AV,speech,surprised,normal,Statement 01,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-08-01-01-01-05.mp4,"[-0.00140381 -0.00384521  0.00234985 ...  0.00064087  0.00064087
  0.00067139]",44100
290,01-01-08-01-01-02-05.mp4,full-AV,speech,surprised,normal,Statement 01,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-08-01-01-02-05.mp4,"[-6.10351562e-04 -3.05175781e-05  2.13623047e-03 ...  8.54492188e-04
  8.85009766e-04  9.46044922e-04]",44100
291,01-01-08-01-02-01-05.mp4,full-AV,speech,surprised,normal,Statement 02,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-08-01-02-01-05.mp4,"[-4.27246094e-04 -3.66210938e-04 -3.66210938e-04 ... -1.52587891e-04
 -1.52587891e-04 -9.15527344e-05]",44100
292,01-01-08-01-02-02-05.mp4,full-AV,speech,surprised,normal,Statement 02,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-08-01-02-02-05.mp4,"[ 0.00076294  0.00057983  0.0005188  ... -0.00192261 -0.00201416
 -0.0020752 ]",44100
293,01-01-08-02-01-01-05.mp4,full-AV,speech,surprised,strong,Statement 01,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-08-02-01-01-05.mp4,"[ 3.05175781e-05  3.05175781e-05  3.05175781e-05 ...  1.83105469e-04
  6.10351562e-05 -1.22070312e-04]",44100
294,01-01-08-02-01-02-05.mp4,full-AV,speech,surprised,strong,Statement 01,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-08-02-01-02-05.mp4,"[2.74658203e-04 1.83105469e-04 9.15527344e-05 ... 1.73950195e-03
 2.04467773e-03 2.22778320e-03]",44100
295,01-01-08-02-02-01-05.mp4,full-AV,speech,surprised,strong,Statement 02,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-08-02-02-01-05.mp4,"[3.05175781e-04 2.74658203e-04 2.74658203e-04 ... 9.15527344e-05
 3.35693359e-04 6.40869141e-04]",44100
296,01-01-03-01-02-01-05.mp4,full-AV,speech,happy,normal,Statement 02,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-03-01-02-01-05.mp4,"[ 0.00018311  0.00021362  0.00021362 ... -0.00222778 -0.00222778
 -0.00198364]",44100
297,01-01-05-01-01-02-05.mp4,full-AV,speech,angry,normal,Statement 01,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-05-01-01-02-05.mp4,"[-0.00622559 -0.00439453 -0.00241089 ...  0.00164795  0.00195312
  0.00241089]",44100
298,01-01-07-01-01-01-05.mp4,full-AV,speech,disgust,normal,Statement 01,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-07-01-01-01-05.mp4,"[ 0.          0.          0.         ... -0.00167847 -0.00161743
 -0.00149536]",44100
299,01-01-08-02-02-02-05.mp4,full-AV,speech,surprised,strong,Statement 02,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-08-02-02-02-05.mp4,"[ 9.15527344e-04  8.85009766e-04  8.85009766e-04 ... -6.10351562e-05
 -1.22070312e-04 -6.10351562e-05]",44100
300,01-01-01-01-01-01-06.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,6,female,Video_Speech_Actor_01/Actor_06/01-01-01-01-01-01-06.mp4,[0.00082397 0.00119019 0.00128174 ... 0.00012207 0.00024414 0.00030518],44100
301,01-01-01-01-01-02-06.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,6,female,Video_Speech_Actor_01/Actor_06/01-01-01-01-01-02-06.mp4,"[-9.76562500e-04 -6.10351562e-04 -3.05175781e-05 ...  2.74658203e-04
  3.66210938e-04  3.96728516e-04]",44100
302,01-01-01-01-02-01-06.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,6,female,Video_Speech_Actor_01/Actor_06/01-01-01-01-02-01-06.mp4,"[-1.22070312e-04 -9.15527344e-05  3.05175781e-05 ...  1.06811523e-03
  9.76562500e-04  7.93457031e-04]",44100
303,01-01-01-01-02-02-06.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,6,female,Video_Speech_Actor_01/Actor_06/01-01-01-01-02-02-06.mp4,"[-0.00015259 -0.00018311 -0.00024414 ...  0.00100708  0.00115967
  0.00128174]",44100
304,01-01-02-01-01-01-06.mp4,full-AV,speech,calm,normal,Statement 01,Repetition 01,6,female,Video_Speech_Actor_01/Actor_06/01-01-02-01-01-01-06.mp4,"[-0.00119019 -0.0007019  -0.00036621 ...  0.00064087  0.00061035
  0.00061035]",44100
305,01-01-02-01-01-02-06.mp4,full-AV,speech,calm,normal,Statement 01,Repetition 02,6,female,Video_Speech_Actor_01/Actor_06/01-01-02-01-01-02-06.mp4,"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ... -4.88281250e-04
 -5.18798828e-04 -5.18798828e-04]",44100
306,01-01-02-01-02-01-06.mp4,full-AV,speech,calm,normal,Statement 02,Repetition 01,6,female,Video_Speech_Actor_01/Actor_06/01-01-02-01-02-01-06.mp4,"[ 1.52587891e-04  1.22070312e-04  9.15527344e-05 ... -6.10351562e-05
 -1.22070312e-04 -6.10351562e-05]",44100
307,01-01-02-01-02-02-06.mp4,full-AV,speech,calm,normal,Statement 02,Repetition 02,6,female,Video_Speech_Actor_01/Actor_06/01-01-02-01-02-02-06.mp4,"[ 0.00045776 -0.00189209 -0.00292969 ... -0.00238037 -0.0022583
 -0.00198364]",44100
308,01-01-02-02-01-01-06.mp4,full-AV,speech,calm,strong,Statement 01,Repetition 01,6,female,Video_Speech_Actor_01/Actor_06/01-01-02-02-01-01-06.mp4,"[ 0.00024414 -0.00015259  0.00079346 ... -0.00024414 -0.00018311
 -0.00015259]",44100
309,01-01-02-02-01-02-06.mp4,full-AV,speech,calm,strong,Statement 01,Repetition 02,6,female,Video_Speech_Actor_01/Actor_06/01-01-02-02-01-02-06.mp4,"[-3.05175781e-05  0.00000000e+00 -3.05175781e-05 ... -5.79833984e-04
 -5.49316406e-04 -5.18798828e-04]",44100
310,01-01-02-02-02-01-06.mp4,full-AV,speech,calm,strong,Statement 02,Repetition 01,6,female,Video_Speech_Actor_01/Actor_06/01-01-02-02-02-01-06.mp4,"[-9.15527344e-05 -1.83105469e-04 -2.44140625e-04 ... -9.76562500e-04
 -9.15527344e-04 -9.15527344e-04]",44100
311,01-01-02-02-02-02-06.mp4,full-AV,speech,calm,strong,Statement 02,Repetition 02,6,female,Video_Speech_Actor_01/Actor_06/01-01-02-02-02-02-06.mp4,"[ 9.15527344e-05  6.10351562e-05  0.00000000e+00 ... -2.13623047e-04
 -2.13623047e-04 -2.44140625e-04]",44100
312,01-01-03-01-01-01-06.mp4,full-AV,speech,happy,normal,Statement 01,Repetition 01,6,female,Video_Speech_Actor_01/Actor_06/01-01-03-01-01-01-06.mp4,"[-0.00350952 -0.00192261 -0.00012207 ...  0.00262451  0.00259399
  0.00259399]",44100
313,01-01-03-01-01-02-06.mp4,full-AV,speech,happy,normal,Statement 01,Repetition 02,6,female,Video_Speech_Actor_01/Actor_06/01-01-03-01-01-02-06.mp4,"[-3.05175781e-05 -5.49316406e-04 -2.44140625e-04 ...  9.15527344e-04
  1.15966797e-03  1.19018555e-03]",44100
314,01-01-03-01-02-02-06.mp4,full-AV,speech,happy,normal,Statement 02,Repetition 02,6,female,Video_Speech_Actor_01/Actor_06/01-01-03-01-02-02-06.mp4,"[-0.00280762 -0.0022583  -0.00015259 ...  0.00125122  0.0007019
  0.00018311]",44100
315,01-01-03-02-01-01-06.mp4,full-AV,speech,happy,strong,Statement 01,Repetition 01,6,female,Video_Speech_Actor_01/Actor_06/01-01-03-02-01-01-06.mp4,"[-0.00860596 -0.00680542 -0.00552368 ... -0.00131226  0.00115967
 -0.00079346]",44100
316,01-01-03-02-01-02-06.mp4,full-AV,speech,happy,strong,Statement 01,Repetition 02,6,female,Video_Speech_Actor_01/Actor_06/01-01-03-02-01-02-06.mp4,"[ 0.01327515  0.01678467  0.00949097 ... -0.00671387 -0.00686646
 -0.00561523]",44100
317,01-01-03-02-02-01-06.mp4,full-AV,speech,happy,strong,Statement 02,Repetition 01,6,female,Video_Speech_Actor_01/Actor_06/01-01-03-02-02-01-06.mp4,"[-0.00354004  0.00402832  0.00469971 ...  0.00427246  0.00100708
 -0.00274658]",44100
318,01-01-03-02-02-02-06.mp4,full-AV,speech,happy,strong,Statement 02,Repetition 02,6,female,Video_Speech_Actor_01/Actor_06/01-01-03-02-02-02-06.mp4,[0.00286865 0.00509644 0.01693726 ... 0.00991821 0.006073   0.00302124],44100
